0.00.038.117 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.038.145 W srv  llama_server: embeddings enabled with n_batch (2048) > n_ubatch (512)
0.00.038.145 W srv  llama_server: setting n_batch = n_ubatch = 512 to avoid assertion failure
0.00.038.465 W srv  llama_server: -----------------
0.00.038.466 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.038.467 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.038.467 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.038.467 W srv  llama_server: -----------------
0.00.039.680 I srv    load_model: loading model '/mnt/raid0/llm/models/bge-large-en-v1.5-f16.gguf'
0.00.244.663 W load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect
0.00.367.838 W srv    load_model: speculative decoding not supported by this context
0.00.367.843 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 512, kv_unified = 'true'
0.00.369.366 I srv  llama_server: model loaded
0.00.369.373 I srv  llama_server: listening on http://127.0.0.1:8090
4.16.692.371 I slot launch_slot_: id  2 | task 175 | processing task, is_child = 0
4.16.704.100 I slot      release: id  2 | task 175 | stop processing: n_tokens = 63, truncated = 0
4.16.704.992 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257681169
4.16.704.994 I slot launch_slot_: id  1 | task 177 | processing task, is_child = 0
4.16.713.316 I slot      release: id  1 | task 177 | stop processing: n_tokens = 53, truncated = 0
4.16.714.198 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257690386
4.16.714.200 I slot launch_slot_: id  0 | task 179 | processing task, is_child = 0
4.16.722.959 I slot      release: id  0 | task 179 | stop processing: n_tokens = 51, truncated = 0
4.16.723.848 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257699621
4.16.723.853 I slot launch_slot_: id  3 | task 181 | processing task, is_child = 0
4.16.732.234 I slot      release: id  3 | task 181 | stop processing: n_tokens = 54, truncated = 0
4.16.733.136 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257712252
4.16.733.138 I slot launch_slot_: id  2 | task 183 | processing task, is_child = 0
4.16.742.626 I slot      release: id  2 | task 183 | stop processing: n_tokens = 60, truncated = 0
4.16.743.524 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257721468
4.16.743.527 I slot launch_slot_: id  1 | task 185 | processing task, is_child = 0
4.16.750.159 I slot      release: id  1 | task 185 | stop processing: n_tokens = 58, truncated = 0
4.16.751.014 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257731110
4.16.751.017 I slot launch_slot_: id  0 | task 187 | processing task, is_child = 0
4.16.757.456 I slot      release: id  0 | task 187 | stop processing: n_tokens = 48, truncated = 0
4.16.758.398 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257740386
4.16.758.400 I slot launch_slot_: id  3 | task 189 | processing task, is_child = 0
4.16.765.079 I slot      release: id  3 | task 189 | stop processing: n_tokens = 72, truncated = 0
4.16.766.036 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257750778
4.16.766.038 I slot launch_slot_: id  2 | task 191 | processing task, is_child = 0
4.16.772.401 I slot      release: id  2 | task 191 | stop processing: n_tokens = 47, truncated = 0
4.16.773.349 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257758311
4.16.773.351 I slot launch_slot_: id  1 | task 193 | processing task, is_child = 0
4.16.779.988 I slot      release: id  1 | task 193 | stop processing: n_tokens = 69, truncated = 0
4.16.780.895 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257765608
4.16.780.898 I slot launch_slot_: id  0 | task 195 | processing task, is_child = 0
4.16.787.713 I slot      release: id  0 | task 195 | stop processing: n_tokens = 51, truncated = 0
4.16.788.593 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257773230
4.16.788.595 I slot launch_slot_: id  3 | task 197 | processing task, is_child = 0
4.16.794.900 I slot      release: id  3 | task 197 | stop processing: n_tokens = 41, truncated = 0
4.16.795.775 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257780553
4.16.795.778 I slot launch_slot_: id  2 | task 199 | processing task, is_child = 0
4.16.802.422 I slot      release: id  2 | task 199 | stop processing: n_tokens = 59, truncated = 0
4.16.803.254 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257788139
4.16.803.256 I slot launch_slot_: id  1 | task 201 | processing task, is_child = 0
4.16.809.690 I slot      release: id  1 | task 201 | stop processing: n_tokens = 48, truncated = 0
4.16.810.554 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257795865
4.16.810.556 I slot launch_slot_: id  0 | task 203 | processing task, is_child = 0
4.16.817.186 I slot      release: id  0 | task 203 | stop processing: n_tokens = 59, truncated = 0
4.16.818.002 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257803052
4.16.818.004 I slot launch_slot_: id  3 | task 205 | processing task, is_child = 0
4.16.824.565 I slot      release: id  3 | task 205 | stop processing: n_tokens = 53, truncated = 0
4.16.825.395 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257810573
4.16.825.397 I slot launch_slot_: id  2 | task 207 | processing task, is_child = 0
4.16.831.854 I slot      release: id  2 | task 207 | stop processing: n_tokens = 40, truncated = 0
4.16.832.677 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257817841
4.16.832.679 I slot launch_slot_: id  1 | task 209 | processing task, is_child = 0
4.16.839.637 I slot      release: id  1 | task 209 | stop processing: n_tokens = 83, truncated = 0
4.16.840.675 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257825338
4.16.840.678 I slot launch_slot_: id  0 | task 211 | processing task, is_child = 0
4.16.847.383 I slot      release: id  0 | task 211 | stop processing: n_tokens = 63, truncated = 0
4.16.848.289 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257832717
4.16.848.291 I slot launch_slot_: id  3 | task 213 | processing task, is_child = 0
4.16.854.488 I slot      release: id  3 | task 213 | stop processing: n_tokens = 38, truncated = 0
4.16.855.340 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257840005
4.16.855.342 I slot launch_slot_: id  2 | task 215 | processing task, is_child = 0
4.16.861.997 I slot      release: id  2 | task 215 | stop processing: n_tokens = 72, truncated = 0
4.16.862.849 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257847789
4.16.862.853 I slot launch_slot_: id  1 | task 217 | processing task, is_child = 0
4.16.869.422 I slot      release: id  1 | task 217 | stop processing: n_tokens = 53, truncated = 0
4.16.870.292 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257855534
4.16.870.294 I slot launch_slot_: id  0 | task 219 | processing task, is_child = 0
4.16.876.747 I slot      release: id  0 | task 219 | stop processing: n_tokens = 48, truncated = 0
4.16.877.589 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257862640
4.16.877.591 I slot launch_slot_: id  3 | task 221 | processing task, is_child = 0
4.16.884.182 I slot      release: id  3 | task 221 | stop processing: n_tokens = 54, truncated = 0
4.16.885.084 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257870149
4.16.885.086 I slot launch_slot_: id  2 | task 223 | processing task, is_child = 0
4.16.891.697 I slot      release: id  2 | task 223 | stop processing: n_tokens = 70, truncated = 0
4.16.892.525 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257877574
4.16.892.527 I slot launch_slot_: id  1 | task 225 | processing task, is_child = 0
4.16.898.883 I slot      release: id  1 | task 225 | stop processing: n_tokens = 46, truncated = 0
4.16.899.711 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257884899
4.16.899.714 I slot launch_slot_: id  0 | task 227 | processing task, is_child = 0
4.16.906.416 I slot      release: id  0 | task 227 | stop processing: n_tokens = 76, truncated = 0
4.16.907.239 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257892334
4.16.907.241 I slot launch_slot_: id  3 | task 229 | processing task, is_child = 0
4.16.913.598 I slot      release: id  3 | task 229 | stop processing: n_tokens = 47, truncated = 0
4.16.914.400 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.130 (> 0.100 thold), f_keep = 0.064
4.16.914.402 I slot launch_slot_: id  3 | task 231 | processing task, is_child = 0
4.16.919.953 I slot      release: id  3 | task 231 | stop processing: n_tokens = 23, truncated = 0
4.16.920.757 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257899849
4.16.920.759 I slot launch_slot_: id  2 | task 233 | processing task, is_child = 0
4.16.927.588 I slot      release: id  2 | task 233 | stop processing: n_tokens = 52, truncated = 0
4.16.928.375 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257907034
4.16.928.377 I slot launch_slot_: id  1 | task 235 | processing task, is_child = 0
4.16.935.086 I slot      release: id  1 | task 235 | stop processing: n_tokens = 63, truncated = 0
4.16.936.100 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257914568
4.16.936.102 I slot launch_slot_: id  0 | task 237 | processing task, is_child = 0
4.16.942.779 I slot      release: id  0 | task 237 | stop processing: n_tokens = 71, truncated = 0
4.16.943.754 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257928104
4.16.943.757 I slot launch_slot_: id  3 | task 239 | processing task, is_child = 0
4.16.950.574 I slot      release: id  3 | task 239 | stop processing: n_tokens = 52, truncated = 0
4.16.951.463 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257935740
4.16.951.465 I slot launch_slot_: id  2 | task 241 | processing task, is_child = 0
4.16.958.051 I slot      release: id  2 | task 241 | stop processing: n_tokens = 54, truncated = 0
4.16.958.979 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257943237
4.16.958.981 I slot launch_slot_: id  1 | task 243 | processing task, is_child = 0
4.16.965.329 I slot      release: id  1 | task 243 | stop processing: n_tokens = 44, truncated = 0
4.16.966.213 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257950931
4.16.966.215 I slot launch_slot_: id  0 | task 245 | processing task, is_child = 0
4.16.972.793 I slot      release: id  0 | task 245 | stop processing: n_tokens = 53, truncated = 0
4.16.973.623 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257958726
4.16.973.625 I slot launch_slot_: id  3 | task 247 | processing task, is_child = 0
4.16.980.557 I slot      release: id  3 | task 247 | stop processing: n_tokens = 83, truncated = 0
4.16.981.381 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257966203
4.16.981.384 I slot launch_slot_: id  2 | task 249 | processing task, is_child = 0
4.16.987.984 I slot      release: id  2 | task 249 | stop processing: n_tokens = 66, truncated = 0
4.16.988.835 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126257973481
4.16.988.837 I slot launch_slot_: id  1 | task 251 | processing task, is_child = 0
4.16.995.487 I slot      release: id  1 | task 251 | stop processing: n_tokens = 64, truncated = 0
4.16.996.382 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126257980945
4.16.996.384 I slot launch_slot_: id  0 | task 253 | processing task, is_child = 0
4.17.002.963 I slot      release: id  0 | task 253 | stop processing: n_tokens = 67, truncated = 0
4.17.003.829 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126257988709
4.17.003.832 I slot launch_slot_: id  3 | task 255 | processing task, is_child = 0
4.17.010.482 I slot      release: id  3 | task 255 | stop processing: n_tokens = 60, truncated = 0
4.17.011.329 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126257996135
4.17.011.331 I slot launch_slot_: id  2 | task 257 | processing task, is_child = 0
4.17.018.142 I slot      release: id  2 | task 257 | stop processing: n_tokens = 51, truncated = 0
4.17.018.995 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258003639
4.17.018.997 I slot launch_slot_: id  1 | task 259 | processing task, is_child = 0
4.17.025.440 I slot      release: id  1 | task 259 | stop processing: n_tokens = 48, truncated = 0
4.17.026.295 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258011115
4.17.026.298 I slot launch_slot_: id  0 | task 261 | processing task, is_child = 0
4.17.032.973 I slot      release: id  0 | task 261 | stop processing: n_tokens = 60, truncated = 0
4.17.033.799 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258018634
4.17.033.801 I slot launch_slot_: id  3 | task 263 | processing task, is_child = 0
4.17.040.632 I slot      release: id  3 | task 263 | stop processing: n_tokens = 54, truncated = 0
4.17.041.461 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258026294
4.17.041.463 I slot launch_slot_: id  2 | task 265 | processing task, is_child = 0
4.17.047.858 I slot      release: id  2 | task 265 | stop processing: n_tokens = 45, truncated = 0
4.17.048.720 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258033591
4.17.048.722 I slot launch_slot_: id  1 | task 267 | processing task, is_child = 0
4.17.056.904 I slot      release: id  1 | task 267 | stop processing: n_tokens = 63, truncated = 0
4.17.057.749 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258041125
4.17.057.751 I slot launch_slot_: id  0 | task 269 | processing task, is_child = 0
4.17.066.687 I slot      release: id  0 | task 269 | stop processing: n_tokens = 50, truncated = 0
4.17.067.542 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258048784
4.17.067.545 I slot launch_slot_: id  3 | task 271 | processing task, is_child = 0
4.17.080.061 I slot      release: id  3 | task 271 | stop processing: n_tokens = 58, truncated = 0
4.17.080.912 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258056009
4.17.080.914 I slot launch_slot_: id  2 | task 273 | processing task, is_child = 0
4.17.092.102 I slot      release: id  2 | task 273 | stop processing: n_tokens = 54, truncated = 0
4.17.092.995 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258065056
4.17.092.997 I slot launch_slot_: id  1 | task 275 | processing task, is_child = 0
4.17.103.924 I slot      release: id  1 | task 275 | stop processing: n_tokens = 57, truncated = 0
4.17.104.856 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258074839
4.17.104.892 I slot launch_slot_: id  0 | task 277 | processing task, is_child = 0
4.17.116.054 I slot      release: id  0 | task 277 | stop processing: n_tokens = 61, truncated = 0
4.17.117.026 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258088213
4.17.117.028 I slot launch_slot_: id  3 | task 279 | processing task, is_child = 0
4.17.130.047 I slot      release: id  3 | task 279 | stop processing: n_tokens = 104, truncated = 0
4.17.130.923 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258100254
4.17.130.925 I slot launch_slot_: id  2 | task 281 | processing task, is_child = 0
4.17.142.932 I slot      release: id  2 | task 281 | stop processing: n_tokens = 50, truncated = 0
4.17.143.815 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258112076
4.17.143.818 I slot launch_slot_: id  1 | task 283 | processing task, is_child = 0
4.17.155.871 I slot      release: id  1 | task 283 | stop processing: n_tokens = 56, truncated = 0
4.17.157.116 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258124206
4.17.157.118 I slot launch_slot_: id  0 | task 285 | processing task, is_child = 0
4.17.167.754 I slot      release: id  0 | task 285 | stop processing: n_tokens = 54, truncated = 0
4.17.168.684 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258138199
4.17.168.686 I slot launch_slot_: id  3 | task 287 | processing task, is_child = 0
4.17.177.356 I slot      release: id  3 | task 287 | stop processing: n_tokens = 74, truncated = 0
4.17.178.325 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258151084
4.17.178.327 I slot launch_slot_: id  2 | task 289 | processing task, is_child = 0
4.17.186.585 I slot      release: id  2 | task 289 | stop processing: n_tokens = 55, truncated = 0
4.17.187.510 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258164023
4.17.187.512 I slot launch_slot_: id  1 | task 291 | processing task, is_child = 0
4.17.196.295 I slot      release: id  1 | task 291 | stop processing: n_tokens = 90, truncated = 0
4.17.197.482 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258175906
4.17.197.484 I slot launch_slot_: id  0 | task 293 | processing task, is_child = 0
4.17.207.324 I slot      release: id  0 | task 293 | stop processing: n_tokens = 50, truncated = 0
4.17.208.258 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258185507
4.17.208.260 I slot launch_slot_: id  3 | task 295 | processing task, is_child = 0
4.17.217.815 I slot      release: id  3 | task 295 | stop processing: n_tokens = 53, truncated = 0
4.17.218.932 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258194737
4.17.218.935 I slot launch_slot_: id  2 | task 297 | processing task, is_child = 0
4.17.232.384 I slot      release: id  2 | task 297 | stop processing: n_tokens = 51, truncated = 0
4.17.233.318 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258204446
4.17.233.320 I slot launch_slot_: id  1 | task 299 | processing task, is_child = 0
4.17.244.007 I slot      release: id  1 | task 299 | stop processing: n_tokens = 51, truncated = 0
4.17.244.916 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258215476
4.17.244.919 I slot launch_slot_: id  0 | task 301 | processing task, is_child = 0
4.17.253.234 I slot      release: id  0 | task 301 | stop processing: n_tokens = 54, truncated = 0
4.17.254.163 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258225966
4.17.254.165 I slot launch_slot_: id  3 | task 303 | processing task, is_child = 0
4.17.265.475 I slot      release: id  3 | task 303 | stop processing: n_tokens = 51, truncated = 0
4.17.266.392 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258240536
4.17.266.395 I slot launch_slot_: id  2 | task 305 | processing task, is_child = 0
4.17.274.587 I slot      release: id  2 | task 305 | stop processing: n_tokens = 42, truncated = 0
4.17.275.503 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258252158
4.17.275.506 I slot launch_slot_: id  1 | task 307 | processing task, is_child = 0
4.17.283.339 I slot      release: id  1 | task 307 | stop processing: n_tokens = 54, truncated = 0
4.17.284.261 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258261386
4.17.284.263 I slot launch_slot_: id  0 | task 309 | processing task, is_child = 0
4.17.291.915 I slot      release: id  0 | task 309 | stop processing: n_tokens = 46, truncated = 0
4.17.292.784 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258273626
4.17.292.787 I slot launch_slot_: id  3 | task 311 | processing task, is_child = 0
4.17.301.169 I slot      release: id  3 | task 311 | stop processing: n_tokens = 85, truncated = 0
4.17.302.040 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258282739
4.17.302.042 I slot launch_slot_: id  2 | task 313 | processing task, is_child = 0
4.17.310.100 I slot      release: id  2 | task 313 | stop processing: n_tokens = 59, truncated = 0
4.17.310.979 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258291491
4.17.310.981 I slot launch_slot_: id  1 | task 315 | processing task, is_child = 0
4.17.321.708 I slot      release: id  1 | task 315 | stop processing: n_tokens = 45, truncated = 0
4.17.322.526 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258300067
4.17.322.528 I slot launch_slot_: id  0 | task 317 | processing task, is_child = 0
4.17.331.836 I slot      release: id  0 | task 317 | stop processing: n_tokens = 51, truncated = 0
4.17.332.695 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258309321
4.17.332.697 I slot launch_slot_: id  3 | task 319 | processing task, is_child = 0
4.17.341.412 I slot      release: id  3 | task 319 | stop processing: n_tokens = 50, truncated = 0
4.17.342.280 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258318251
4.17.342.282 I slot launch_slot_: id  2 | task 321 | processing task, is_child = 0
4.17.350.782 I slot      release: id  2 | task 321 | stop processing: n_tokens = 62, truncated = 0
4.17.351.701 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258329860
4.17.351.703 I slot launch_slot_: id  1 | task 323 | processing task, is_child = 0
4.17.362.687 I slot      release: id  1 | task 323 | stop processing: n_tokens = 51, truncated = 0
4.17.363.589 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258339987
4.17.363.591 I slot launch_slot_: id  0 | task 325 | processing task, is_child = 0
4.17.373.187 I slot      release: id  0 | task 325 | stop processing: n_tokens = 56, truncated = 0
4.17.374.120 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 3126258349564
4.17.374.122 I slot launch_slot_: id  3 | task 327 | processing task, is_child = 0
4.17.382.487 I slot      release: id  3 | task 327 | stop processing: n_tokens = 55, truncated = 0
4.17.383.392 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3126258358933
4.17.383.395 I slot launch_slot_: id  2 | task 329 | processing task, is_child = 0
4.17.391.916 I slot      release: id  2 | task 329 | stop processing: n_tokens = 77, truncated = 0
4.17.393.123 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3126258370839
4.17.393.125 I slot launch_slot_: id  1 | task 331 | processing task, is_child = 0
4.17.402.860 I slot      release: id  1 | task 331 | stop processing: n_tokens = 49, truncated = 0
4.17.403.780 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3126258381339
4.17.403.782 I slot launch_slot_: id  0 | task 333 | processing task, is_child = 0
